Gene ID	Gene Name	Design Element	'non-small cell lung cancer' vs 'normal'.p-value	'non-small cell lung cancer' vs 'normal'.t-statistic	'non-small cell lung cancer' vs 'normal'.log2foldchange
ENSG00000118402	ELOVL4	219532_at	1.02239637820055e-07	6.1281172547033	1
ENSG00000118407	FILIP1	235183_at	1.37444290947567e-21	-13.3667916513649	-2.5
ENSG00000118412	CASP8AP2	222201_s_at	1.49528996209748e-05	4.88434432412125	0.5
ENSG00000118418	HMGN3	209377_s_at	0.138666243070692	-1.71649563036931	-0.2
ENSG00000118420	UBE3D	227790_at	0.303423920668972	1.22945055054922	0.1
ENSG00000118432	CNR1	213436_at	1.88679201036461e-16	-10.6514198335704	-1.4
ENSG00000118434	SPACA1	220982_s_at	0.576528393649329	-0.702982590923802	0
ENSG00000118454	ANKRD13C	223418_x_at	0.108333304070284	-1.85012989213096	-0.1
ENSG00000118473	SGIP1	223672_at	1.377810453304e-06	-5.49603773778178	-0.5
ENSG00000118482	PHF3	217954_s_at	0.927807191911191	0.124522521059162	0
ENSG00000118492	ADGB	220614_s_at	0.00339267960021501	-3.27793463903298	-0.2
ENSG00000118495	PLAGL1	209318_x_at	1.89022613204084e-11	-8.09263735892978	-1.2
ENSG00000118496	FBXO30	226541_at	0.767123952781653	-0.388014973442214	0
ENSG00000118503	TNFAIP3	202644_s_at	3.96096344924911e-07	-5.8020922782681	-1.1
ENSG00000118507	AKAP7	205771_s_at	2.03477977894759e-11	-8.0757388655165	-1
ENSG00000118508	RAB32	204214_s_at	0.00110196855450041	-3.64914666856446	-0.4
ENSG00000118513	MYB	204798_at	0.535778477798647	0.773459741090301	0.2
ENSG00000118514	ALDH8A1	220148_at	0.508754231193278	0.820529853256395	0.2
ENSG00000118515	SGK1	201739_at	0.00783107909899991	-2.98158374907905	-0.4
ENSG00000118518	RNF146	223886_s_at	4.21993715958872e-14	-9.44799924629927	-0.8
ENSG00000118520	ARG1	206177_s_at	0.130615175982264	-1.75052414247661	-0.3
ENSG00000118523	CCN2	209101_at	0.00190394722116511	-3.47211978481641	-0.8
ENSG00000118526	TCF21	204931_at	3.30871293197786e-41	-26.6398696946244	-3.9
ENSG00000118557	PMFBP1	221022_s_at	0.0210773201319367	2.60093667905138	0.2
ENSG00000118564	FBXL5	209004_s_at	3.55909786257057e-22	-13.6847534301444	-0.9
ENSG00000118579	MED28	228992_at	0.725021075566766	0.456139655655751	0
ENSG00000118596	SLC16A7	207057_at	0.536886520561703	-0.771641441158345	-0.2
ENSG00000118600	RXYLT1	204808_s_at	6.07742444821703e-07	5.69708619819277	0.5
ENSG00000118620	ZNF430	206829_x_at	0.0864584750021565	1.96729037592027	0.2
ENSG00000118640	VAMP8	202546_at	2.36047655182171e-05	-4.76290794370678	-0.7
ENSG00000118655	DCLRE1B	222889_at	0.918256402166308	0.139793443773934	0
ENSG00000118680	MYL12B	221474_at	8.80237401086406e-06	-5.02446575928378	-0.3
ENSG00000118690	ARMC2	223866_at	0.0012089817008191	-3.61931780390802	-0.2
ENSG00000118702	GHRH	214524_at	0.906617862957567	0.159741331339903	0
ENSG00000118705	RPN2	213399_x_at	3.59669464670975e-19	12.0719366336154	0.8
ENSG00000118707	TGIF2	216262_s_at	2.89218014923722e-05	4.70731414253111	0.4
ENSG00000118729	CASQ2	207317_s_at	1.57731718620062e-23	-14.4305075342628	-1.4
ENSG00000118733	OLFM3	1554524_a_at	0.201736718785244	1.49814040121582	0.2
ENSG00000118762	PKD2	203688_at	1.34663675757561e-06	-5.50199048320418	-0.6
ENSG00000118777	ABCG2	209735_at	2.32772813528302e-20	-12.6996720196802	-1.8
ENSG00000118785	SPP1	209875_s_at	1.82030014102776e-20	12.7575103611131	4.3
ENSG00000118816	CCNI	208656_s_at	0.696610731799363	-0.503819346955775	0
ENSG00000118849	RARRES1	221872_at	0.319278394173628	-1.19301062997643	-0.3
ENSG00000118855	MFSD1	218109_s_at	0.0225748408521223	-2.57296042577874	-0.2
ENSG00000118873	RAB3GAP2	202373_s_at	0.015123591327455	2.73370629861639	0.2
ENSG00000118894	EEF2KMT	222013_x_at	9.5916163324614e-05	4.37565671140186	0.3
ENSG00000118898	PPL	203407_at	0.614440707660282	0.639755793659375	0.1
ENSG00000118900	UBN1	209088_s_at	0.54660927109987	0.754404366039966	0.1
ENSG00000118903	BTF3P11	208529_at	0.245291543464753	-1.37358823885269	0
ENSG00000118922	KLF12	227261_at	0.0097610295938463	-2.90057007778928	-0.4
ENSG00000118946	PCDH17	205656_at	2.55775423493692e-08	-6.45573943788915	-1.2
ENSG00000118960	HS1BP3	219020_at	0.805075306201151	-0.326491991572365	0
ENSG00000118961	LDAH	222192_s_at	3.80658632531258e-08	6.36118834407156	0.7
ENSG00000118965	WDR35	226889_at	2.06307752773583e-09	-7.03819497852842	-0.6
ENSG00000118971	CCND2	200953_s_at	0.23751750941888	-1.39457478009203	-0.3
ENSG00000118972	FGF23	221166_at	0.721366581236153	0.462935601762592	0
ENSG00000118985	ELL2	226099_at	0.18842959819286	-1.53995140866445	-0.2
ENSG00000118997	DNAH7	234476_at	0.132044955163021	-1.74438222687146	-0.1
ENSG00000119004	CYP20A1	219565_at	0.326279548863562	-1.17727824355096	-0.1
ENSG00000119013	NDUFB3	203371_s_at	0.000589623952612805	3.8441754470544	0.2
ENSG00000119041	GTF3C3	218343_s_at	2.05211087610821e-15	10.1174816563677	0.8
ENSG00000119042	SATB2	213435_at	1.88361282697004e-05	4.82318981285739	0.6
ENSG00000119048	UBE2B	202333_s_at	8.77936381818272e-15	-9.79530755140068	-0.5
ENSG00000119121	TRPM6	234864_s_at	0.315216066610037	1.20205619351823	0
ENSG00000119125	GDA	224209_s_at	2.47670611616385e-08	6.46342540295803	1.8
ENSG00000119138	KLF9	203542_s_at	8.44180997829512e-17	-10.8326736664842	-1.9
ENSG00000119147	ECRG4	223623_at	9.75283248083868e-27	-16.2780224215629	-3.7
ENSG00000119185	ITGB1BP1	203336_s_at	0.899886379163306	0.1709672539129	0
ENSG00000119203	CPSF3	225082_at	4.33469345018113e-19	12.0253475671745	0.9
ENSG00000119227	PIGZ	220041_at	0.406753963777276	-1.01160817691273	-0.1
ENSG00000119231	SENP5	213184_at	0.0309830219500162	2.43997963879075	0.2
ENSG00000119242	CCDC92	218175_at	2.12018826647511e-10	-7.55236505635165	-0.9
ENSG00000119280	C1orf198	223063_at	3.73148634800903e-19	-12.0629392911058	-1.3
ENSG00000119283	TRIM67	233357_at	0.666876913545683	0.552696307531833	0
ENSG00000119285	HEATR1	218595_s_at	5.75967127138472e-16	10.4015274396696	1
ENSG00000119314	PTBP3	224617_at	0.116073764891985	1.81394762426976	0.2
ENSG00000119318	RAD23B	201222_s_at	0.00135923095779152	3.58167414552277	0.3
ENSG00000119321	FKBP15	212663_at	2.43927320887946e-08	-6.46710233270532	-0.6
ENSG00000119326	CTNNAL1	202468_s_at	2.03219726555574e-15	-10.1200884530297	-1.3
ENSG00000119328	ABITRAM	218998_at	0.267441190359692	1.31715367679395	0.1
ENSG00000119333	DYNC2I2	224715_at	0.000899590655734058	3.71302633363437	0.4
ENSG00000119335	SET	200630_x_at	0.0137241820752208	2.77185990607308	0.2
ENSG00000119383	PTPA	208874_x_at	0.916783757064469	0.142460972676759	0
ENSG00000119392	GLE1	225371_at	0.689212101551281	0.516222846732991	0
ENSG00000119396	RAB14	211503_s_at	1.67507382622401e-05	-4.85452622063019	-0.4
ENSG00000119397	CNTRL	205642_at	0.00167197902862286	-3.51489494480383	-0.3
ENSG00000119401	TRIM32	203846_at	3.527786475718e-11	7.95290576752358	0.8
ENSG00000119402	FBXW2	209630_s_at	1.11796976522783e-08	-6.64832832620116	-0.6
ENSG00000119403	PHF19	225533_at	0.984057656008196	0.0283619621789154	0
ENSG00000119408	NEK6	223158_s_at	0.0136936937204077	2.77274894082433	0.3
ENSG00000119411	BSPRY	218792_s_at	0.279345284364624	-1.28660047180363	-0.2
ENSG00000119414	PPP6C	203529_at	0.211781897008824	-1.46754526339832	-0.1
ENSG00000119421	NDUFA8	218160_at	4.20205808791842e-06	5.21524028449681	0.4
ENSG00000119431	HDHD3	221256_s_at	6.5029094923069e-07	5.68033039826553	0.6
ENSG00000119446	RBM18	225236_at	0.646670959726832	-0.585515763974822	0
ENSG00000119457	SLC46A2	223816_at	2.8909427563097e-27	-16.6041447058458	-2.7
ENSG00000119471	HSDL2	209513_s_at	9.1809124311556e-22	-13.4624209242856	-1.4
ENSG00000119487	MAPKAP1	217808_s_at	0.00633606535618601	3.05787762040048	0.2
ENSG00000119508	NR4A3	209959_at	8.77146680195481e-15	-9.79562531124809	-2.3
ENSG00000119509	INVS	210114_at	0.00237731371741773	3.39899230533525	0.3
ENSG00000119514	GALNT12	218885_s_at	5.77331759736092e-07	-5.70982314093991	-1
ENSG00000119522	DENND1A	226849_at	0.072577720442929	2.05414293103093	0.2
ENSG00000119523	ALG2	225621_at	0.00318350449418868	-3.29958283576416	-0.3
ENSG00000119535	CSF3R	1553297_a_at	7.15530124729454e-16	-10.3523945842241	-1.6
ENSG00000119537	KDSR	202419_at	0.307014946790614	-1.2211044477109	-0.1
ENSG00000119541	VPS4B	218171_at	0.358894292360428	1.10650533951007	0.1
ENSG00000119547	ONECUT2	230271_at	0.00269132297494289	3.35683632622457	0.3
ENSG00000119559	C19orf25	226378_s_at	0.724792494290925	0.456619119704004	0
ENSG00000119574	ZBTB45	229862_x_at	0.0192892807422472	2.63630356124438	0.2
ENSG00000119596	YLPM1	212787_at	0.00413167148665144	3.20913539327907	0.3
ENSG00000119599	DCAF4	226938_at	0.000242283259434674	4.10865557850724	0.4
ENSG00000119608	PROX2	234804_at	0.299893311309035	1.2374567508387	0
ENSG00000119616	FCF1	212499_s_at	0.00880814227800638	2.93857346629856	0.3
ENSG00000119630	PGF	215179_x_at	7.67041867644017e-07	-5.64016938879	-0.6
ENSG00000119632	IFI27L2	223626_x_at	0.767180218255969	-0.387682084898319	0
ENSG00000119636	BBOF1	220173_at	0.00276725212474713	-3.34758445091494	-0.5
ENSG00000119638	NEK9	212299_at	0.0134588444546859	-2.77956715314845	-0.2
ENSG00000119640	ACYP1	205260_s_at	0.000143454332094181	4.26042170362938	0.5
ENSG00000119650	IFT43	226196_s_at	0.858312156627822	-0.239233644551911	0
ENSG00000119655	NPC2	200701_at	2.58245477830838e-10	-7.5081244537019	-0.9
ENSG00000119660	DPPA5P4	234463_at	0.222160865523468	1.43796367917711	0.1
ENSG00000119661	DNAL1	226309_at	2.4445650158283e-05	-4.75328629496768	-0.4
ENSG00000119669	IRF2BPL	223474_at	0.213390430076971	1.46259139438508	0.1
ENSG00000119681	LTBP2	204682_at	9.49223256683455e-06	-5.00437989410929	-0.9
ENSG00000119682	AREL1	202128_at	0.256154252279111	1.34532992582971	0.1
ENSG00000119684	MLH3	204838_s_at	0.967815728441258	-0.0577619278690351	0
ENSG00000119685	TTLL5	214672_at	0.00197826464523271	3.45947581433407	0.3
ENSG00000119686	FLVCR2	219316_s_at	2.84169155059932e-14	-9.5352786137244	-1.4
ENSG00000119688	ABCD4	203981_s_at	4.54389662197197e-05	-4.5835295418625	-0.4
ENSG00000119689	DLST	215210_s_at	1.27904381387764e-05	4.92526067106419	0.5
ENSG00000119698	PPP4R4	220673_s_at	0.247207219258784	-1.36877944030382	-0.1
ENSG00000119699	TGFB3	209747_at	0.696734935999337	-0.503243643190021	-0.1
ENSG00000119703	ZC2HC1C	220107_s_at	7.23829220067631e-06	-5.07513261554298	-0.4
ENSG00000119705	SLIRP	221434_s_at	1.07316924612101e-05	4.97220861192758	0.4
ENSG00000119707	RBM25	212033_at	4.01393415646488e-05	-4.61808744209262	-0.3
ENSG00000119711	ALDH6A1	221588_x_at	0.00265592612146045	-3.36150887718911	-0.4
ENSG00000119714	GPR68	229055_at	0.0332493561780212	2.40993369022626	0.3
ENSG00000119715	ESRRB	223858_at	0.0153698550065737	-2.72701238810868	-0.1
ENSG00000119718	EIF2B2	202461_at	2.1743402586504e-07	5.946911249947	0.5
ENSG00000119720	NRDE2	227575_s_at	0.196749691330311	1.51356330059067	0.1
ENSG00000119723	COQ6	218760_at	0.376074462968814	1.07195322872315	0.1
ENSG00000119729	RHOQ	212120_at	0.00676723648535489	-3.0343970206938	-0.3
ENSG00000119737	GPR75	220481_at	0.18124649334827	-1.56296385146737	-0.1
ENSG00000119760	SUPT7L	201837_s_at	3.10533310890423e-05	4.68784465521905	0.3
ENSG00000119771	KLHL29	229310_at	0.000585696347539079	-3.84622562681378	-0.7
ENSG00000119772	DNMT3A	222640_at	2.95850188810638e-20	12.6450218705259	1.3
ENSG00000119777	TMEM214	217899_at	4.327775582468e-09	6.86873631508594	0.5
ENSG00000119778	ATAD2B	213387_at	0.00190255113083911	3.47237798447061	0.3
ENSG00000119787	ATL2	222700_at	7.22473742928369e-05	4.45545007817905	0.4
ENSG00000119801	YPEL5	217783_s_at	8.42989831568762e-17	-10.8331551153886	-0.8
ENSG00000119812	FAM98A	212333_at	1.22921775868921e-17	11.2633014784974	0.7
ENSG00000119820	YIPF4	209551_at	3.97968550212522e-08	6.35072801656235	0.3
ENSG00000119844	AFTPH	217939_s_at	4.23073175425931e-05	4.60346956214657	0.3
ENSG00000119862	LGALSL	226188_at	7.92424399498986e-11	-7.77267679607625	-1.3
ENSG00000119865	CNRIP1	226751_at	1.35373663402256e-22	-13.9150374243385	-1.9
ENSG00000119866	BCL11A	222891_s_at	2.05292409531826e-13	9.09692585742041	2.5
ENSG00000119878	CRIPT	227942_s_at	3.31180397190581e-16	10.5275136982388	0.9
ENSG00000119888	EPCAM	201839_s_at	0.00733851574816041	3.00544092585307	0.6
ENSG00000119899	SLC17A5	223441_at	4.56472350310702e-05	-4.58227549929852	-0.6
ENSG00000119900	OGFRL1	226810_at	0.001438855168347	-3.56346999221991	-0.5
ENSG00000119906	SLF2	203482_at	1.09584101348065e-06	-5.55319002417267	-0.5
ENSG00000119912	IDE	203327_at	6.75678366543019e-06	5.09303704294056	0.4
ENSG00000119913	TECTB	1553656_at	0.0923538438614714	-1.93341934617569	-0.1
ENSG00000119915	ELOVL3	234513_at	0.856527664329926	0.242265350869626	0
ENSG00000119917	IFIT3	229450_at	6.00025758527335e-05	-4.50758185867093	-0.9
ENSG00000119919	NKX2-3	1553808_a_at	0.0485502843517515	2.24276470842707	0.1
ENSG00000119922	IFIT2	226757_at	2.33213099303335e-06	-5.36433147870126	-1
ENSG00000119927	GPAM	225424_at	0.0273515825622652	2.49286796532715	0.4
ENSG00000119929	CUTC	218970_s_at	4.85083831438554e-08	-6.30475126513766	-0.5
ENSG00000119938	PPP1R3C	204284_at	0.00114479334392784	-3.6368826889171	-0.9
ENSG00000119943	PYROXD2	228384_s_at	0.0432560767971494	-2.29451062826989	-0.2
ENSG00000119946	CNNM1	220166_at	9.71103568959909e-06	4.99865610984731	0.4
ENSG00000119950	MXI1	202364_at	0.919716258065891	0.136970081340808	0
ENSG00000119953	SMNDC1	200071_at	0.000132066343733302	4.28420311251868	0.3
ENSG00000119965	C10orf88	222852_at	0.0026261138027784	3.3653633427428	0.3
ENSG00000119969	HELLS	223556_at	1.98611951374587e-23	14.3739608259389	2.3
ENSG00000119973	PRLHR	231805_at	0.175561072130809	-1.58157472158125	-0.1
ENSG00000119977	TCTN3	212121_at	0.38371269624836	1.05699076448584	0.1
ENSG00000119979	DENND10	1563920_at	0.280395848519912	-1.28411307548942	0
ENSG00000119986	AVPI1	218631_at	1.763333587267e-11	-8.10834834346597	-1
ENSG00000120008	WDR11	218090_s_at	0.448382335731891	-0.932829613891571	-0.1
ENSG00000120029	ARMH3	218891_at	0.000219210052634597	-4.13814051903956	-0.3
ENSG00000120049	KCNIP2	223727_at	0.0331809274210243	-2.41085589755781	-0.1
ENSG00000120051	CFAP58	233131_at	0.368349101423347	1.08706627475844	0.1
ENSG00000120053	GOT1	208813_at	1.47473371075327e-13	9.17003397234806	1
ENSG00000120054	CPN1	206256_at	0.541548812084021	-0.763270098027551	0
ENSG00000120055	C10orf95	220152_at	0.0724805414208428	-2.05486337322151	-0.1
ENSG00000120057	SFRP5	207468_s_at	0.000572267953331201	-3.85329234102	-0.2
ENSG00000120063	GNA13	224761_at	0.999554086838372	0.00056528225189178	0
ENSG00000120068	HOXB8	221278_at	0.960365826385179	-0.0697878703043171	0
ENSG00000120071	KANSL1	225117_at	0.618516254693611	-0.632394212952914	0
ENSG00000120075	HOXB5	205601_s_at	0.00071288525133845	-3.78567296477693	-0.3
ENSG00000120093	HOXB3	228904_at	0.0173272977253035	2.67942509024784	0.6
ENSG00000120094	HOXB1	208224_at	0.383358629388179	-1.05766805316078	-0.1
ENSG00000120129	DUSP1	201041_s_at	1.3814322162923e-23	-14.4652997466338	-2
ENSG00000120137	PANK3	221751_at	0.107830107318078	-1.85260752532913	-0.2
ENSG00000120149	MSX2	205555_s_at	1.80893874772783e-05	4.83391340066469	0.4
ENSG00000120156	TEK	206702_at	4.36347395514674e-32	-19.6671752652156	-3
ENSG00000120158	RCL1	218544_s_at	0.891927526023867	-0.184110227576233	0
ENSG00000120159	CAAP1	219276_x_at	0.530487946465414	0.782184751254351	0.1
ENSG00000120160	EQTN	1554981_at	0.194634683123525	1.52017806105561	0
ENSG00000120162	MOB3B	226844_at	2.12675624755591e-14	-9.60070803379657	-1.5
ENSG00000120210	INSL6	221403_s_at	0.423362168438644	0.979112177360409	0
ENSG00000120211	INSL4	206549_at	0.215277641026918	1.4570047198941	0.2
ENSG00000120215	MLANA	206427_s_at	0.845109820524155	-0.260720112402152	0
ENSG00000120217	CD274	227458_at	7.97417434936547e-05	-4.42778116509336	-1.3
ENSG00000120235	IFNA6	208548_at	0.000781504306432569	-3.75689046456125	-0.1
ENSG00000120242	IFNA8	207932_at	0.840080158777221	-0.269078086251301	0
ENSG00000120251	GRIA2	205358_at	0.173083634890817	1.59013557769439	0
ENSG00000120253	NUP43	219007_at	5.30405487696558e-08	6.28344338110562	0.5
ENSG00000120254	MTHFD1L	225520_at	3.31261173590045e-08	6.39429628228318	0.8
ENSG00000120262	CCDC170	220581_at	1.22800019775769e-05	-4.93607259034794	-0.6
ENSG00000120265	PCMT1	205202_at	0.000111668226023719	-4.33196734834334	-0.3
ENSG00000120278	PLEKHG1	226122_at	0.0143407395649825	-2.75516169596243	-0.5
ENSG00000120279	MYCT1	231947_at	3.87718185128315e-31	-19.0558867112187	-2.3
ENSG00000120280	TASL	220252_x_at	4.15833811230274e-08	-6.34046774132142	-0.5
ENSG00000120306	CYSTM1	224707_at	1.01168801439298e-14	-9.76538569703945	-1.1
ENSG00000120314	WDR55	219809_at	0.342864402739913	-1.14038034955996	-0.1
ENSG00000120318	ARAP3	218950_at	4.91151654631117e-18	-11.4715327120576	-1.4
ENSG00000120322	PCDHB8	221319_at	0.00332069116910268	3.28522421112564	0.2
ENSG00000120324	PCDHB10	223854_at	0.288094609787577	1.2658441661405	0.2
ENSG00000120327	PCDHB14	231726_at	0.000951196565294024	3.6954607298564	0.5
ENSG00000120329	SLC25A2	224166_at	0.283446176704014	1.27693105872905	0
ENSG00000120332	TNN	215271_at	0.487815295473423	-0.859426681059543	0
ENSG00000120333	MRPS14	203800_s_at	2.66114607041165e-11	8.01631448965273	0.5
ENSG00000120334	CENPL	232065_x_at	3.69635789053014e-13	8.96548086407909	1
ENSG00000120337	TNFSF18	221371_at	0.153255498095019	1.66002059750353	0.1
ENSG00000120341	SEC16B	1555289_at	0.52757349171577	-0.787563709687176	0
ENSG00000120370	GORAB	226337_at	1.1993235912047e-05	4.94256739627519	0.5
ENSG00000120436	GPR31	208556_at	0.850796192161787	-0.251656595721653	0
ENSG00000120437	ACAT2	209608_s_at	0.000132939502748011	4.28225520656527	0.6
ENSG00000120438	TCP1	222010_at	0.429230923602538	-0.968099581360274	-0.1
ENSG00000120440	TTLL2	223998_at	0.780076295370408	-0.366195235605245	0
ENSG00000120451	SNX19	202358_s_at	0.632913512910759	0.608298927703362	0
ENSG00000120457	KCNJ5	208404_x_at	1.48920804971001e-06	-5.47695802669418	-0.3
ENSG00000120458	MSANTD2	221208_s_at	4.06671289592037e-09	-6.88330984194162	-0.7
ENSG00000120471	TP53AIP1	223919_at	0.00468624895550173	3.16491985065683	0.4
ENSG00000120498	TEX11	221259_s_at	0.100323255267005	1.89105756790419	0.1
ENSG00000120500	ARR3	207136_at	0.639094970417546	0.597823091323171	0
ENSG00000120509	PDZD11	223037_at	3.00642481311175e-12	8.50080521886188	0.7
ENSG00000120519	SLC10A7	235143_at	0.000681411017119442	-3.79955800490884	-0.2
ENSG00000120526	NUDCD1	225439_at	2.14257452747283e-13	9.08733388488404	0.9
ENSG00000120533	ENY2	218482_at	4.14141954619873e-05	4.60921622749745	0.4
ENSG00000120539	MASTL	228468_at	3.04816996908211e-12	8.4977615467468	1.2
ENSG00000120549	KIAA1217	231807_at	0.00178840903910548	3.49270745799703	0.5
ENSG00000120555	SEPTIN7P9	1556222_at	0.0581338833476067	-2.16031407060909	-0.1
ENSG00000120563	LYZL1	233973_at	0.406753963777276	-1.01164989218882	0
ENSG00000120594	PLXDC2	226865_at	1.21548015772467e-05	-4.93889213382383	-0.8
ENSG00000120616	EPC1	234969_s_at	2.82989954511739e-13	-9.02521437325607	-0.9
ENSG00000120645	IQSEC3	213834_at	4.6339397855486e-09	-6.85288841132576	-0.4
ENSG00000120647	CCDC77	224521_s_at	4.27525440548146e-06	5.21086952065052	0.5
ENSG00000120656	TAF12	209463_s_at	0.0887966044540823	1.95357201877448	0.2
ENSG00000120658	ENOX1	219501_at	0.010302642977327	2.8802331980815	0.2
ENSG00000120659	TNFSF11	210643_at	6.73968667962349e-05	4.47504340968503	0.6
ENSG00000120662	MTRF1	219822_at	0.317582687152931	-1.19697092893907	-0.1
ENSG00000120664	SPART-AS1	232605_s_at	0.0283030519777776	-2.47840983243026	-0.1
ENSG00000120669	SOHLH2	220129_at	0.00847725410831679	2.95241949897059	0.6
ENSG00000120675	DNAJC15	218435_at	0.220260200542976	-1.44360073371323	-0.2
ENSG00000120685	PROSER1	225887_at	0.610078179794606	0.647279434167861	0.1
ENSG00000120686	UFM1	218050_at	1.4998981859199e-09	-7.1119815960145	-0.6
ENSG00000120688	WBP4	203597_s_at	4.52273163240631e-06	-5.19628946641996	-0.5
ENSG00000120690	ELF1	212418_at	3.36701783309584e-08	-6.39028538700615	-0.5
ENSG00000120693	SMAD9	227719_at	1.89753377785808e-19	-12.2187082257003	-2.4
ENSG00000120694	HSPH1	206976_s_at	0.39340275858434	-1.03812446824049	-0.1
ENSG00000120696	KBTBD7	223412_at	0.746652712854202	0.421347812366561	0.1
ENSG00000120697	ALG5	218203_at	0.116941629191897	-1.80997976042178	-0.1
ENSG00000120699	EXOSC8	215136_s_at	0.940932926972891	0.102245740343892	0
ENSG00000120705	ETF1	201574_at	1.35140982554246e-13	-9.18963662097281	-0.7
ENSG00000120708	TGFBI	201506_at	0.00476771369007948	3.15869124791679	0.5
ENSG00000120709	FAM53C	218023_s_at	1.48585965362295e-05	-4.88603905471578	-0.4
ENSG00000120725	SIL1	218436_at	0.0629029133714415	2.12282432195922	0.2
ENSG00000120727	PAIP2	222984_at	5.74694899711491e-06	-5.13485083097277	-0.3
ENSG00000120733	KDM3B	201643_x_at	1.26012766274048e-05	-4.92923426151825	-0.3
ENSG00000120738	EGR1	201694_s_at	3.48397888321846e-12	-8.46786792752151	-1.4
ENSG00000120742	SERP1	200971_s_at	0.000153571608990353	4.24082304381727	0.2
ENSG00000120756	PLS1	205190_at	0.828548964252633	0.288041898739906	0.1
ENSG00000120784	ZFP30	207090_x_at	0.0478847472200117	2.24925974609308	0.1
ENSG00000120798	NR2C1	204791_at	6.12898146266354e-07	-5.69504070383201	-0.5
ENSG00000120800	UTP20	209725_at	1.32495386470899e-05	4.9160357953316	0.4
ENSG00000120802	TMPO	224944_at	3.79448927433814e-11	7.9365705317384	0.8
ENSG00000120805	ARL1	201658_at	0.0148030018524185	-2.74230384724023	-0.2
